id,title,subtitle,intro,poster,pubdate,url,rating,star,star_time
3397410379,周四推理俱乐部,[英] 理查德·奥斯曼 / 2022 / 接力出版社,"★本系列全球销量18个月突破500万册，被专业图书数据公司尼尔森称为“现象级出版物”
★ 影视版改编权被斯皮尔伯格公司购入，正在制作中
★ 网剧《沉默的真相》《隐秘的角落》原著作者紫金陈、小说《十九年间谋杀小叙》作者那多推荐
★ 图书版权售出43个国家和地区
★ 霸榜英国亚马逊图书总榜Top1，自出版以来60周占据《星期日泰晤士报》畅销书榜TOP1（精装版29周，平装版31周）
★ 登日本2021年三大推理海外榜：“这本推理好想读！ “周刊文春推理BEST10” “这本推理了不起！”
★ 获得英国国家图书奖2021年度最佳作家奖、尼尔森白金销量奖等
★ 入围2021年安东尼奖最佳小说奖、2021年爱伦·坡奖最佳长篇作品奖、2021年左岸奖最佳处女作奖、2021年独立图书奖、2021年国际惊悚小说大奖最佳作品奖等
英国乡间高档养老社区里，前特工伊丽莎白拒绝“穿着纸尿裤，坐在轮椅上变老”，她联络同住在这里的推理迷护士乔伊丝、工人罗恩、心理医生易卜拉欣，组成了“周四推理俱乐部”，每周四聚会，研究警方多年未破的悬案、疑案。
没想到，身边真的发生了连环命案。社区的建筑商被人袭击而亡；头号嫌疑人突然倒地而死；墓园里挖出了50年前的无名白骨……案情越来越复杂。
四位平均年龄77.5岁的“安乐椅神探”，各显神通：伊丽莎白用特工技能挖出关键线索；罗恩在不断否定中，先警察一步筛选出嫌疑人；易卜拉欣和乔伊丝用专业的敏锐性，寻找案件的突破口。
真凶到底是谁？这部新式推理小说（Cozy Mystery）带领读者在破解罪案的同时，抚慰心灵，寻找人生的极乐与极智。",https://img9.doubanio.com/view/subject/l/public/s34131132.jpg,2022-4,https://book.douban.com/subject/35762678/,7.7,4,2022-06-22 11:27:52
3397408853,兴于微言,叶嘉莹 / 2021 / 四川人民出版社,"小词，本是宴乐助兴之作，却因士大夫在创作时无意或有意地带入家国之思，使其精神内涵呈现丰富层次，形成幽微深曲的美感特质。从两宋之苏东坡、辛稼轩，至清之张惠言、陈曾寿，再到民国之吕碧城、沈祖棻，叶嘉莹在本书中透过一首首经典词作，将传统读书人于小词中折射出的隐忍持守、家国抱负 尽数展现，*佳诠释了“兴于微言”的词之特质，以及潜藏其中的士人修养。
————
【编辑推荐】
• 词学大师叶嘉莹先生新作，独特视角洞见小词之中的隐忍持守与家国抱负
• 歌舞宴乐时的游戏之笔，如何就成为映射士人修养的镜鉴？又如何展现出不断丰富的精神内涵和美感特质？
• 从两宋之苏东坡、辛稼轩，至清之张惠言、陈曾寿，再到民国之吕碧城、沈祖棻，打破婉约豪放、男女性别之间的界限，带领读者赏读倚声一脉从鼎盛到中兴乃至近世的个中佳作",https://img9.doubanio.com/view/subject/l/public/s34059013.jpg,2021-10,https://book.douban.com/subject/35578743/,9.3,4.5,2022-06-22 11:26:06
3150069050,关于那个人的备忘录,[日]小林泰三 / 2021 / 新星出版社,"◎脑子里的记忆可信，还是写下来的文字可信？
◎电波系推理小说  超能力与反超能力
看完整本书后再翻回开头，或许会感到脊背发凉。
------------------------------------------------
★内容介绍
青年二吉在家中醒来，一时茫然，直到打开一个笔记本，他才意识到问题的严重性：自己患有记忆方面的疾病，为了融入正常生活，会把重要事项都记在笔记本上。
二吉接受了这个现实，打算努力依靠笔记本活下去，却没想到偶遇了一位“怪人”，并被扯入一桩故意伤人事件之中。
二吉能凭借这本笔记本让真凶归案吗？完全相信笔记本上的内容又真的明智吗？",https://img9.doubanio.com/view/subject/l/public/s33845380.jpg,2021-3,https://book.douban.com/subject/35309262/,7.8,4,2021-12-16 10:11:00
3094936116,浮世画家,[英] 石黑一雄 / 2011 / 上海译文出版社,《浮世画家》是作家石黑一雄的第二部长篇小说，获Whitbread奖并进入布克奖短名单。 《浮世画家》同样以主人公的回忆为基调，以非凡的小说技巧生动地展现了主人公的回忆与思考，写作笔法含蓄委婉，耐人寻味。主人公曾是位显赫一时的浮世绘画家，随着二战日本的战败，他才恍若大梦初醒：原来整个日本民族的过去竟是在为一种荒诞虚幻的理想献身，他的艺术理想也真如其名称一样毫无根基，虚浮于世。,https://img9.doubanio.com/view/subject/l/public/s29858413.jpg,2011-5-1,https://book.douban.com/subject/6060455/,7.7,4,2021-11-02 19:58:28
3076511388,二代目归来,[日] 森见登美彦 / 2017 / 上海人民出版社,"波澜壮阔的“毛球物语”拉开第二幕！
★日本奇幻小说大奖、科幻小说大奖、山本周五郎奖得主；五次上榜书店大奖的作家令人捧腹又想象力非凡的经典作品。
★致天地之间心怀所爱的芸芸众生，让体内之血沸腾吧，有趣即正义！难言的豪情与练达，浪漫与纯情。
★同名动漫优酷热播中。
人类在街上生活，狸猫在地上爬行，天狗在天空飞翔。
古雅京都，人类、狸猫、天狗，三足鼎立，转动这城市的巨大车轮。
狸猫名门下鸭家，伟大的父亲离世后，母亲和四个不成器的儿子继续精彩的生活。
老大为继承伪右卫门四处奔走；老二以青蛙姿态挑战狸猫将棋大赛；老三寻找野槌蛇，不忘管管天狗和人类的闲事；老四在实验室里一门心思钻研制作伪电气白兰。
这时，红玉老师的继承人二代目天狗重返京都，给这个城市带来暧昧混沌的局面。
天狗父子的世纪大战、狸猫界围绕继承伪右卫门的惊天阴谋、迷惑狸猫谄媚天狗的人类登场……为守卫下鸭家的名誉、守护心中所爱，矢三郎体内的“傻瓜血脉”骚动沸腾，
“去卷起层层风浪，让世界变得更有趣吧！”",https://img9.doubanio.com/view/subject/l/public/s29640470.jpg,2017-5-25,https://book.douban.com/subject/27017782/,8.4,4,2021-10-17 12:42:22
3075864260,有顶天家族,[日] 森见登美彦 / 2017 / 上海人民出版社,"《有顶天家族》新版归来！
★日本奇幻小说大奖、科幻小说大奖、山本周五郎奖得主；五次上榜书店大奖的作家令人捧腹又想象力非凡的经典作品。
★致所有太平盛世里的烦恼人生和迷惘灵魂，有趣才是活着的终极目标啊！难言的豪情与练达，浪漫与纯情。
★同名动漫优酷热播中。
天狗、人类、狸猫三足鼎立的古雅京都，孕育着光怪陆离的传奇，也充满着家族血缘的深刻羁绊。
京都狸猫名门下鸭家族在功勋卓然的父亲下鸭总一郎意外身故后，留下了母亲和四个不成才的儿子。老大矢一郎有使命感、有责任心，但躁进无谋，冲动行事；老二矢二郎生性淡泊，毫无斗志，对家族命运不甚关心；老三矢三郎玩世不恭、游戏人间，把有趣当作狸生的最高追求；幺弟矢四郎年幼弱小，常遭到仇敌的欺凌而无力反抗。一支伟大的血脉就此消融在四个貌似平庸的生命个体中。而他们还要面对来自世人的非难和敌对家族夷川家的各种刁难，甚至面临生死难关。下鸭家的兄弟们，在奇幻瑰丽的京都，在作者四两拨千斤的笔下，在各自无可厚非的独特生活哲学中，将活出怎样的狸生？",https://img9.doubanio.com/view/subject/l/public/s29444737.jpg,2017-5-25,https://book.douban.com/subject/26998361/,8.3,4,2021-10-16 21:49:19
3066225503,小团圆,张爱玲 / 2019 / 北京十月文艺出版社,"◑张爱玲长篇小说代表作，据张爱玲手稿整理出版。原稿共619页，1976年完成后，张爱玲寄给香港的好友宋淇邝文美夫妇，后因各方原因未能发表；2009年2月，经张爱玲遗产执行人宋以朗授权，皇冠出版社首次出版单行本。
◑这是一个热情故事，我想表达出爱情的万转千回，完全幻灭了之后也还有点什么东西在。——张爱玲
◑全新精装，臻美典藏，月亮构筑起的永恒传奇。",https://img9.doubanio.com/view/subject/l/public/s30007391.jpg,2019-3,https://book.douban.com/subject/30294360/,8.5,4.5,2021-10-08 14:57:27
2995308152,克拉拉与太阳,[英] 石黑一雄 / 2021 / 上海译文出版社,"“太阳总有办法照到我们，不管我们在哪里。”
~
克拉拉是一个专为陪伴儿童而设计的太阳能人工智能机器人（AF），具有极高的观察、推理与共情能力。她坐在商店展示橱窗里，注视着街头路人以及前来浏览橱窗的孩子们的一举一动。她始终期待着很快就会有人挑中她，不过，当这种永久改变境遇的可能性出现时，克拉拉却被提醒不要过分相信人类的诺言。
在《克拉拉与太阳》这部作品中，石黑一雄通过一位令人难忘的叙述者的视角，观察千变万化的现代社会，探索了一个根本性的问题：究竟什么是爱？
~
“你相信有‘人心’这回事吗？
我不仅仅是指那个器官，当然喽。
我说的是这个词的文学意义。
人心。你相信有这样东西吗？
某种让我们每个人成为独特个体的东西？”",https://img9.doubanio.com/view/subject/l/public/s33821754.jpg,2021-3,https://book.douban.com/subject/35315153/,8.2,4,2021-08-13 08:57:15
2923035320,戴老师魔性诗词课,戴建业 / 2020 / 北京联合出版公司,"戴建业老师目前最新作品——《戴老师魔性诗词课》。在这本书中，戴老师除了将他之前火遍全网的唐诗课的内容进行了更加系统的整理外，还增加了全新的内容和知识点，包含了他本人对唐代经典诗词的赏析，以及对盛唐时期代表性的两大诗人“诗仙”李白和“诗圣”杜甫各自人生轨迹的讲解，并且作者还结合自身的人生经历，将诗文中的盛唐气象活灵活现地展现在读者眼前。
这本书中内容是戴建业老师许多年教学与研究的沉淀，他一直再强调“网上的视频片段虽然有趣，但毕竟不系统，学知识还是要系统的去上课，去看书，反复的看书很重要！”他希望他的新书能够为更多对古诗词学习有兴趣的人提供帮助。
在未来戴老师还会继续写作、继续做研究，这是他个人的理想和热情，而作为这位“网红教授”的学生、粉丝，也希望能够读到他更多的作品，毕竟这个老头实在是太可爱了！",https://img9.doubanio.com/view/subject/l/public/s33620193.jpg,2020-5,https://book.douban.com/subject/34996974/,7.7,4,2021-06-21 10:15:24
2888716531,森林、冰河与鲸,[日]星野道夫（Michio Hoshino） / 2020 / 广西师范大学出版社,"编辑推荐：
1、“摄影界的芥川奖”得主佳作重现：“一张照片，一盒卷。”甄选120幅标志性的极地摄影作品，记录星野道夫旅居北极二十年光影。
2、作者人生最后一段旅程首次披露：收录《西伯利亚日志》（1996年6月30日～7月27日），记录星野道夫最后时光的点滴瞬间。横跨白令陆桥，从阿拉斯加到西伯利亚，英雄的最后一抹色彩。
3、六十四开文库本，向日文初版致敬：星野道夫自然文库系列三书，开本小巧，顺纹易翻；通勤旅行，熨帖称手；专色封面，醒目耐磨。熊伴野趣，雪映清凉，身未动，心已远。
内容简介：
《森林、冰河与鲸》是生态摄影师、旅行作家星野道夫生前最后一部作品，曾连载于《家庭画报》，后因作者在堪察加半岛遭遇棕熊袭击，不幸离世，戛然而止。这部夹杂着人类学田野笔记的趣味的图文旅行手记，被星野道夫研究者誉为高峰和经典。书中，他从阿拉斯加东南部开始，一路向北，跨过白令海峡，再向西，完成从阿拉斯加到西伯利亚，从美洲到亚洲的文化寻根之旅。途中，作者记录下与部族长老的会面，以及找寻神话起源的经过，以及森林、冰河与鲸，三个关键词串联起一个永恒的主题——时间。回到洪荒，从自然中获得直觉与领悟，坚持不懈地用照片与文字去表现真理，以体验和温度，得到幸福。",https://img9.doubanio.com/view/subject/l/public/s33809923.jpg,2020-12,https://book.douban.com/subject/35331766/,8.9,4.5,2021-05-23 23:40:22
2872836817,多情剑客无情剑(上、中、下),古龙 / 1991 / 海天出版社,"《小李飞刀:多情剑客无情剑》一直被公认为古龙武侠作品的巅峰之作和最高成就。它不仅是一部阐明武学真谛的作品，还是一部写尽人间世态炎凉的人情历史画，更是一部触动社会现实，探索人生哲理的警世名著。
本书问世至今，小李飞刀李寻欢作为华语世界最最著名的文学形象，感动着一代又一代的读者，被一遍又一遍翻拍成影视剧，总霸占收视率榜首。全书情节环环相扣，人物栩栩如生，读者虽然时刻处在刀光剑影之中，眼睛却始终被人性中最真挚的爱情、友情感动的热泪长流。
翻开本书，走进大师古龙精彩纷呈的文学世界，收获人生中永不可丢失的勇气、侠义、爱与宽容。",https://img9.doubanio.com/view/subject/l/public/s1641357.jpg,1991-12-01,https://book.douban.com/subject/1422833/,8.7,4.5,2021-05-11 00:58:00
2789918403,美的焦虑,[美] 艾朗诺 / 2013 / 上海古籍出版社,北宋时期的士大夫对美的追求空前地热烈，在许多领域的活动都跨出以往的范围，冲破以前认为不可逾越的界线，突出表现在可堪代表北宋文化特征的艺术品鉴赏与收藏、诗话、花谱、宋词等领域。这一时期的士大夫在追求美的过程中伴随着焦虑，他们必须面对传统儒家对其追求美的活动的诸种成见，必须开辟新的视野，敢于摆脱教条的束缚，挣扎出一个自辩说法。事实上，他们努力的成果是辉煌夺目而影响深远的。,https://img9.doubanio.com/view/subject/l/public/s33641149.jpg,2013-4-1,https://book.douban.com/subject/24152639/,8,4,2021-03-15 13:37:42
2789600445,黄衣王,罗伯特·W·钱伯斯 / 2014 / 中国长安出版社,"《黄衣王》是美国小说家罗伯特·W·钱伯斯于一八九五年出版问世的短篇小说集。本书在英美近现代幻想类文学界具有非常经典的里程碑地位，在其影响下，诞生了美国文学史上最经典的魔神形象——“邪神克苏鲁”。《黄衣王》也由此直接或间接影响了二十世纪以来，几乎所有英语系的恐怖及超自然小说作者。
书名《黄衣王》出自作者杜撰的一部戏剧名，并作为潜在的主题串联起书中的十个短篇故事。其中，前面四个故事——《修复名誉的人》、《面具》、《龙潜之庭》和《黄色秘符》都指出《黄衣王》是一部遭禁的戏剧，据说此剧剧本充斥着绝望与疯狂，能令读者发疯，而这四个故事中的主角几乎全都死于非命。
",https://img9.doubanio.com/view/subject/l/public/s27265874.jpg,2014-5-10,https://book.douban.com/subject/25872258/,6.5,3.5,2021-03-15 08:29:08
2774327209,首无·作祟之物,[日]三津田信三 / 2011 / 吉林出版集团,"人头的去向，只有一个人知道......
惊愕度第一！期待度第一！
横扫各大推理排行榜的名作终于登场！
◎特别收录：三津田信三<致台湾的读者>序文！
【推理作家】凌彻◎专文导读
●周刊文春2007年度10大推理小说！
●探侦小说研究会2008年度10大本格推理小说第2名！
●“这本推理小说真厉害”2008年度10大推理小说！
●“这本推理小说真想看”2008年度10大推理小说第3名！
在井边进行的祓濯仪式中，
赫然发现了双胞胎的尸体！
但这却只不过是连续无头杀人事件的序曲而已......
最后的生还者，到底会是谁？
三津田信三非常擅长与期望于让读者得到颤栗的恐怖感。相较于本格推理在结束时是拨开谜雾的真相大白，“刀城言耶”系列在结束时却反而进入惊悚或困惑的疑云中。超自然的事物在解谜后不见得能够明朗，不可知的人物也似乎带来更深的疑惑，结局有可能导向非理性要素或是恐怖的发展。因此，“刀城言耶”系列常被认为是在读完最后一页之前，无法知道究竟是理性可解释的推理小说，还是含有非理性要素的怪奇故事。无法提前预测类型的不确定性，也成为本系列相当重要的特色。
─凌彻─
“婚舍集会”是奥多摩的秘守家代代相传的仪式，刚满二十三岁的长男长寿郎，必须从三位新娘候选人中挑选出一位。然而仪式进行中，其中一位候选人却惨遭杀害，而且尸体的头部也不见踪影！凶手会是从现场消失的长寿郎吗？突如其来的恐怖命案，再牵扯上家族继承人之争，让混乱的情势更加延烧，而在这期间，又出现了第二个，第三个没有头的牺牲者......这一切，难道是古老传说中的恶灵淡首大人在作祟？还是长寿郎十年前掉入井中死亡的双胞胎妹妹强烈的怨念所致呢？",https://img9.doubanio.com/view/subject/l/public/s5957771.jpg,2011-6,https://book.douban.com/subject/6249670/,8.8,4.5,2021-03-03 19:50:02
1482426032,才女之累,[美] 艾朗诺 / 2017 / 上海古籍出版社,本书是一部关于宋代女词人李清照的研究专著。作者在古今浩繁的相关资料中爬梳抉择，经过严密的分析论证，认为后人对李清照一代才女形象的认知和看待她的立场经历了层累性的改变，几乎所有关于李清照的惯常言论都是经过精心阐释的产物，只有经过传统这一棱镜的折射后，李清照才为正统文化所接受。后人为了强化她的传统形象，在明代结集的李清照的作品中，甚至混杂了后起的拟伪之作。作者将数世纪以来外加于李清照的累赘层层剥离，以重构一个接近本来面貌的李清照的形象，揭橥数世纪以来颇富趣味的李清照接受史。,https://img9.doubanio.com/view/subject/l/public/s29476751.jpg,2017-3,https://book.douban.com/subject/27011516/,9,4.5,2021-02-23 12:05:08
2754831246,故事新编,鲁迅 / 2015 / 天津人民出版社,"鲁迅，一个败落的旧家子弟，一个清末乡镇文人，一个留日学生，一个多半从日译本了解欧美的知识分子，一个几乎终身穿长袍的江南人，一个写出中国第一册现代短篇小说集的文学家，他的小说简约、精炼，在平面范围内追求纵深感。他天然的文字禀赋，至今无人能够超越。
这个版本的《故事新编》精选《鲁迅全集》中想象丰富、精炼生猛的小说18篇， 尤其要向大家推荐的是八个远古传说，无论是从造人造到神烦的女娲，还是一年到头只吃乌鸦肉炸酱面的后羿一家，都让人忍俊不禁，脑洞大开。此外，精选《呐喊》《彷徨》中经典小说作品，相信你读完，会大赞一声：鲁迅先生太酷了！",https://img9.doubanio.com/view/subject/l/public/s27967429.jpg,2015-1-1,https://book.douban.com/subject/26285194/,9.3,4.5,2021-02-19 16:03:22
2752103064,飘（上下）,[美国] 玛格丽特·米切尔 / 2010 / 译林出版社,仅仅写了一部作品就名扬天下并在文坛上占有一席之地的作家是绝无仅有的。而美国女作家玛格丽特·米切尔便是这样一位绝无仅有的作家。她惟一的作品《飘》一经问世便成了美国小说中最畅销的作品。自1936年出版之日起，《飘》这部美国内战时期的罗曼史便打破了所有的出版记录。1937年，小说获得普利策奖。三年后被改编成电影，连电影也成了美国电影史上的经典之作。,https://img9.doubanio.com/view/subject/l/public/s29479921.jpg,2010-6,https://book.douban.com/subject/4893870/,9.5,5,2021-02-18 17:46:07
2603252322,阅读浪漫小说,[美国]珍妮斯•A. 拉德威 / 2020 / 译林出版社,"【编辑推荐】
如今，通俗浪漫小说研究已经成为了一个范围广阔、成果颇多的学术领域，不仅拥有相关的国际联盟组织可以每年召开世界级的研讨大会，还持续稳定地出版了一系列学术期刊。而为所有这一切可喜发展打下关键性基础的，正是珍妮斯•A. 拉德威这本于三十多年前写就的经典著作。
20世纪下半叶，为什么作为出版业最有利可图的类别之一的浪漫小说会吸引数百万女性读者?作者从复杂的出版和发行业务到个人读者与文本的接触，多角度深入探讨女性阅读浪漫小说事件肌理，挑战女权主义者、文学评论家以及大众文化理论家对阅读浪漫小说的贬低，认为应该鼓励浪漫主义读者在现实中发声，而不是在想象的孤独中表现出来。

【名人评价及推荐】
《阅读浪漫小说》是独一无二的。它为文化研究设定了一个标准，几乎没有后来者可以达到其高度，即通过密切接触那些可能受到大众文化影响的人群，来检验关于大众文化效应的理论。
——《美国历史杂志》
本书针对浪漫主义小说及其热诚的消费者，做出了非常精彩且透彻的分析。
——《纽约时报书评》
珍妮斯•拉德威对当代女性阅读小说的现象，以及享受这类小说的女性如何看待自己的生活，进行了巧妙而动人的描绘。
——《传播学期刊》
本书不仅探讨了浪漫小说的成规惯例，还对小说及其读者如何对抗某些特定的刻板印象进行了考察，这类印象通常是由那些不读此类书的人塑造出来的。拉德威的研究是社会性文学批评的一个既有趣又有争议的方面。
——《大都会》
【内容介绍】
女权主义者、文学批评家和大众文化理论家总是忽视浪漫主义阅读。他们声称，“浪漫情节”会促进女性读者对男人的依赖，以及对流行文化所传达的压制性意识形态的接受。珍妮斯•拉德威挑战了这一说法，认为批评的注意力必须从孤立地考虑文本本身，转移到阅读背后那复杂的社会事件上。
《阅读浪漫小说》一书因其革新性、突破性的人种志调研方式而获得了极高的赞誉。在针对流行艺术的研究领域，本书具有不可替代的参考意义。这本里程碑式的著作不仅破除了流行文化中的消费“神话”，并借此分析了女性读者这一特定群体的审美和消费倾向。",https://img9.doubanio.com/view/subject/l/public/s33687599.jpg,2020-7,https://book.douban.com/subject/35032242/,8.8,4.5,2021-02-13 12:28:38
2730321309,春雪,[日] 三岛由纪夫 / 2020 / 天津人民出版社,"《春雪》写了一对青梅竹马的恋人""优雅唯美""的爱情悲剧。清显和聪子是青梅竹马的好友，都出身于贵族之家。在清显18岁、聪子20岁的这一年，清显的烦恼在于：他明白聪子爱他，但她总以教训他的姐姐自居，这让他很生气。他们有过激情初吻之后，便产生了误解。清显拒接聪子的电话、拒阅聪子的来信，听说聪子家安排聪子频频相亲，还窃喜于自己可以就此摆脱聪子。而聪子被皇室洞院宫看中，要娶为儿媳，并获得了天皇敕许。
敕许颁布，订婚仪式即将举行，这震醒了清显，他终于在即将失去之际明了自己心中对聪子的爱。他不顾一切求见聪子，尽诉心中之情。深爱着他的聪子，也毅然接受了他的感情，在举行订婚仪式前的短暂时间里，聪子不惜摒弃自己未来王妃的身份，为心中的爱奉献一切。他们尽享激情的欢愉，并且有了爱情结晶。而后事情被两个贵族之家所知，面临灭顶之灾的状况震骇了双方父母。聪子被迫离开东京，秘密流产，并暂时转往寺院疗养，了却尘缘，削发为尼。两家无奈之下，伪造了聪子的假病历，称聪子得了不宜婚嫁的病，于是皇室婚约解除。清显难耐思念之苦，拖着病躯冒雪前往寺院求见聪子。遭到拒绝后，病情加重而去世。
作者在这纯爱中贯穿了""优雅的犯禁""和""亵渎的快乐""的对立，并在这种对立中发现美、创造美，又毁灭了美，曾被视作是三岛问鼎诺贝尔文学奖*具竞争力的作品。",https://img9.doubanio.com/view/subject/l/public/s33790521.jpg,2020-12,https://book.douban.com/subject/35290865/,8.9,4.5,2021-02-08 23:13:22
2719709422,慎余堂,李静睿 / 2021 / 广西师范大学出版社,"青年作家李静睿34万字长篇历史小说全本，让人一口气读到半夜的精彩故事!
李静睿以作家的冷峻笔触和女性的细腻与体恤，为读者讲述了北洋时期一个盐商家族的兴衰故事，鲜活地呈现出了其两代人被历史洪流所裹挟和冲撞的苍凉命运和归途。——《十月》编辑谷禾
小皇帝退位之时，四川孜城盐商 余立心掌管慎余堂已有十年。余立心只想于乱世之中保全祖业，革命也好，保皇也罢，他唯求置身事外。 世事渐乱，余立心的总角之交、孜城袍哥陈俊山在军阀混战中突遭暗杀，余立心决定北上京城，以寻靠山，却不知自己将逐步陷入革命之后的政局泥潭。
余立心的长子济之、次子达之、幺女令之则各有心事。济之自美国学医归来，冷眼看乱世家国；达之在东洋踯躅数年，只想把彼时之国摧毁再建；令之自小在父兄的庇护下长大，未婚夫林恩溥为孜城另一盐商大族长子，然而青梅竹马的恋人自从东京归来，却变得全然陌生，令之原本以为自己永远不会知道真相……",https://img9.doubanio.com/view/subject/l/public/s33770734.jpg,2021-1,https://book.douban.com/subject/35236989/,7.6,4,2021-02-01 19:48:47
2710074696,荣国府的经济账,陈大康 / 2019 / 人民文学出版社,陈大康，上海嘉定人。1982年复旦大学数学系毕业，理学学士。1990年华东师范大学中文系毕业，文学博士。留校任教至今，历任古籍所所长、中文系系主任、文学研究所所长、图书馆馆长，以及国务院学位委员会第五、六届学科评议组成员。现任教育部社会科学委员会委员、国家社科基金评委、《文学遗产》编委、上海文史研究馆馆员。著有《通俗小说的历史轨迹》、《明代商贾与世风》、《明代小说史》、《中国近代小说编年史》、《中国近代小说史论》等。,https://img9.doubanio.com/view/subject/l/public/s33594361.jpg,2019-7,https://book.douban.com/subject/34454497/,7.7,4,2021-01-26 15:28:06
2706952550,来自新世界 （上下）,[日] 贵志祐介 / 2014 / 上海译文出版社,"“离开小町回头去看，有一件事我看得清清楚楚——我们的小町，很扭曲。
为了维持小町的安定和秩序，不断杀害孩子们的小町，还能称之为人类的社会吗？人类从涂满鲜血的历史中走过，才抵达如今的状态。然而即使是和过去最黑暗的时代相比，今天的小町也是并不值得自豪的替代品。
我们已经无法在神栖六十六町活下去了。小町不许我们活下去。只要被打上了失格的烙印，便无法再回到当初了。这不是对待人类的方式，而是和甄选不良品一样的做法，你不觉得吗？当烧瓷窖开启的时候，走型的、有裂纹的瓷器，等待它们的就是被敲碎的命运。”",https://img9.doubanio.com/view/subject/l/public/s27251177.jpg,2014-1,https://book.douban.com/subject/25752955/,9,4.5,2021-01-24 17:18:06
2692800115,台北人,白先勇 / 2010 / 广西师范大学出版社,作为20世纪中文小说100强的《台北人》，是一部深具复杂性的短篇小说集，由十四个一流的短篇小说构成，串联成一体，则效果遽然增加，不但小说之幅面变广，使我们看到社会之“众生相”，更重要的，由于主题命意之一再重复，与互相陪衬辅佐，使我们能更进一步深入了解作品之含义，并使我们得以一窥隐藏在作品内的作者之人生观与宇宙观。《台北人》之人物，可以说囊括了台北都市社会之各阶层：从年迈挺拔的儒将朴公（《梁父吟》）到退休了的女仆顺恩嫂（《思旧赋》），从上流社会的窦夫人（《游园惊梦》）到下流社会的“总司令”（《孤恋花》）。有知识分子，如《冬夜》之余嵚磊教授；有商人，如《花桥荣记》之老板娘；有帮佣工人，如《那血一般红的杜鹃花》之王雄；有军队里的人，如《岁除》之赖鸣升；有社交界名女，如尹雪艳；有低级舞女，如金大班。这些“大”人物、“中”人物与“小”人物，来自中国大陆不同的省籍或都市（上海、南京、四川、湖南、桂林、北平等），他们贫富悬殊，行业各异，但没有一个不背负着一段沉重的、斩不断的往事。而这份“过去”，这份“记忆”，或多或少与中华民国成立到大陆沦陷那段“忧患重重的时代”，有直接的关系。,https://img9.doubanio.com/view/subject/l/public/s4526465.jpg,2010-10,https://book.douban.com/subject/5337248/,8.9,4.5,2021-01-15 12:52:01
2691554377,纽约客,白先勇 / 2010 / 广西师范大学出版社,《纽约客》是白先勇在六十年代就已着手创作的小说系列，《纽约客》之名或许借自美国著名文学杂志New Yorker，却与《台北人》正好成为一个浑成的佳对。从收录在《纽约客》尔雅版这个集子中的六篇小说来看，《谪仙记》和《谪仙怨》写于二十世纪六十年代，《夜曲》和《骨灰》发表在二十世纪七、八十年代，《Danny Boy》和《Tea for Two》则是最近几年创作的作品。仔细对照这些分属不同时期的小说，或许可以发现，体现在白先勇《纽约客》中的创作立场，经历了一个从上个世纪的国族（中国）立场，到近年来的世界主义的变化过程。,https://img9.doubanio.com/view/subject/l/public/s4526473.jpg,2010-10,https://book.douban.com/subject/5337243/,8.7,4.5,2021-01-14 15:35:08
2688510155,古诗十九首讲录,刘炜 / 2016 / 中国社会科学出版社,,https://img9.doubanio.com/view/subject/l/public/s33447469.jpg,2016-8,https://book.douban.com/subject/26879079/,6.2,3,2021-01-12 14:04:02
2686166817,局部：陌生的经验,陈丹青 / 2020 / 北京日报出版社,"陈丹青的私人艺术史
1.5亿人次观看，豆瓣高分艺术纪录片《局部》内容全收录
发掘隐没的天才、次要的作品
时隔五年，新修订
内文更换高级涂布纸，贴近画作原色
本书是陈丹青视频节目《局部》第一季的讲稿。从少年王希孟到憨人凡·高，从早期文艺复兴的捣蛋鬼布法马可到威尼斯画匠卡帕奇奥，从舞女出身的瓦拉东到民国闺秀女画家，从宫廷画师徐扬到战死沙场的巴齐耶……他们多数是被美术史忽略的天才，作品亦然，虽经历史“隐没”而显得“次要”，却值得再度被认知、被观看。这是一份画家个人的观看与叙述，艺术史退为背景，艺术家，才是主角。",https://img9.doubanio.com/view/subject/l/public/s33766848.jpg,2020-12,https://book.douban.com/subject/35216532/,9,4.5,2021-01-10 22:04:11
2450046737,猎魔人3：精灵之血,[波兰] 安德烈·斯帕克沃斯基 / 2016 / 重庆出版社,"波兰国宝级奇幻大作！3A级次时代同名游戏《巫师》获年度最佳剧情奖，全球销量破千万！
他骑马从北方来，一头白发，满面风霜；他是异乡客，也是猎魔人，以斩妖除魔为己任，行走在现实与传说的迷雾之间。人类与非人类划江而治的第三年，北方诸王们秘密结成联盟，剑指南岸。帝国与诸王间脆弱的和平岌岌可危，而在猎魔人要塞中接受训练的少女希瑞，浑然不知自己已经成为多方角逐的焦点······一时间，历史洪流波澜乍起，最宏大的冒险由此拉开序幕！
现在，你听到远处响起的马蹄声了吗？",https://img9.doubanio.com/view/subject/l/public/s28502600.jpg,2016-3,https://book.douban.com/subject/26435000/,8.9,4.5,2020-07-11 21:32:43
